id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier
4008,26.84,0,85.2,0,2016-03-05 13:34:11,load
4009,25.35,0,94.48,0,2016-03-05 13:34:13,load
4010,25.35,0,95.42,0,2016-03-05 13:34:15,load
4011,25.11,0,94.83,0,2016-03-05 13:34:17,load
4012,24.05,0,91.72,0,2016-03-05 13:34:19,load
4013,23.65,0,82.75,0,2016-03-05 13:34:21,load
4014,24.05,0,75.29,0,2016-03-05 13:34:23,load
4015,24.03,0,76.23,0,2016-03-05 13:34:25,load
4016,23.51,0,89.53,0,2016-03-05 13:34:27,load
4017,25.19,0,87.83,0,2016-03-05 13:34:29,load
4018,25.47,0,76.15,0,2016-03-05 13:34:31,load
4019,25.79,0,65.58,0,2016-03-05 13:34:33,load
4020,25.87,0,65.34,0,2016-03-05 13:34:35,load
4021,25.87,0,73.65,0,2016-03-05 13:34:37,load
4022,25.53,0,75.91,0,2016-03-05 13:34:39,load
4023,24.65,0,70.37,0,2016-03-05 13:34:41,load
4024,26.41,0.01,67.07,0,2016-03-05 13:34:43,load
4025,29.69,0,73.52,0,2016-03-05 13:34:45,load
4026,31.39,0,73.76,0,2016-03-05 13:34:47,load
4027,31.85,0.03,67.68,0,2016-03-05 13:34:50,load
4028,31.81,0.16,67.59,0,2016-03-05 13:34:52,load
4029,31.29,0.01,65.93,0,2016-03-05 13:34:54,load
4030,30.39,0.01,60.72,0,2016-03-05 13:34:56,load
4031,30.47,0.01,55.06,0,2016-03-05 13:34:58,load
4032,30.77,0,54.12,3,2016-03-05 13:35:00,load
4033,30.33,0.03,51.36,6,2016-03-05 13:35:02,load
4034,29.77,0.04,48.19,6,2016-03-05 13:35:04,load
4035,29.91,0.02,50.27,6,2016-03-05 13:35:06,load
4036,29.99,0.01,50.03,3,2016-03-05 13:35:08,load
4037,29.93,0.05,46.22,3,2016-03-05 13:35:10,load
4038,29.63,0.01,41.74,3,2016-03-05 13:35:12,load
4039,29.79,0.04,38.43,3,2016-03-05 13:35:14,load
4040,29.37,0.03,41.85,6,2016-03-05 13:35:16,load
4041,29.09,0.03,37.14,12,2016-03-05 13:35:18,load
4042,29.43,0.01,43.73,24,2016-03-05 13:35:20,load
4043,29.49,0.01,46.62,30,2016-03-05 13:35:22,load
4044,28.51,0.03,43.51,21,2016-03-05 13:35:24,load
4045,28.37,0.04,47.93,21,2016-03-05 13:35:26,load
4046,23.63,0.09,51.17,6,2016-03-05 13:35:28,load
4047,23.75,0.05,60.22,0,2016-03-05 13:35:30,load
4048,23.47,0.06,53.79,0,2016-03-05 13:35:33,load
4049,23.57,0.04,46.94,0,2016-03-05 13:35:35,load
4050,23.35,0,44.3,0,2016-03-05 13:35:37,load
4051,23.39,0.01,51.12,0,2016-03-05 13:35:39,load
4052,23.15,0,60.81,0,2016-03-05 13:35:41,load
4053,23.05,0.01,68.32,0,2016-03-05 13:35:43,load
4054,23.27,0.77,83.1,330,2016-03-05 13:35:45,load
4055,23.42,0.86,93.95,2208,2016-03-05 13:35:47,load
4056,23.33,0.65,85.03,4674,2016-03-05 13:35:49,load
4057,23.51,0.63,102,6138,2016-03-05 13:35:51,load
4058,23.45,0.63,87.98,6300,2016-03-05 13:35:53,load
4059,23.85,0.62,100.4,6312,2016-03-05 13:35:55,load
4060,23.39,0.63,100.1,6315,2016-03-05 13:35:57,load
4061,23.23,0.63,84.02,6315,2016-03-05 13:35:59,load
4062,23.29,0.62,99.75,6288,2016-03-05 13:36:01,load
4063,23,0.62,97.23,6291,2016-03-05 13:36:03,load
4064,23.15,0.62,85.84,6252,2016-03-05 13:36:05,load
4065,22.95,0.62,107.3,6222,2016-03-05 13:36:07,load
4066,23.05,0.61,84.88,6255,2016-03-05 13:36:09,load
4067,23.11,0.62,101.4,6246,2016-03-05 13:36:11,load
4068,23.05,0.62,97.54,6228,2016-03-05 13:36:14,load
4069,23.23,0.61,84,6225,2016-03-05 13:36:16,load
4070,23.21,0.61,103.5,6222,2016-03-05 13:36:18,load
4071,23.11,0.61,85.29,6207,2016-03-05 13:36:20,load
4072,25.19,0.6,101,6234,2016-03-05 13:36:22,load
4073,24.21,0.6,90.39,6243,2016-03-05 13:36:24,load
4074,29.17,0.64,90.39,6240,2016-03-05 13:36:26,load
4075,28.75,0.65,106.9,6237,2016-03-05 13:36:28,load
4076,32.17,0.64,92.33,6243,2016-03-05 13:36:30,load
4077,30.47,0.69,83.1,6192,2016-03-05 13:36:32,load
4078,32.33,0.73,93.47,6186,2016-03-05 13:36:34,load
4079,33.65,0.73,100,6186,2016-03-05 13:36:36,load
4080,32.67,0.73,100.4,6198,2016-03-05 13:36:38,load
4081,32.31,0.73,89.05,6189,2016-03-05 13:36:40,load
4082,32.13,0.72,79.28,6177,2016-03-05 13:36:42,load
4083,32.03,0.72,80.54,6174,2016-03-05 13:36:44,load
4084,32.11,0.72,94.68,6165,2016-03-05 13:36:46,load
4085,32.17,0.72,97.89,6153,2016-03-05 13:36:48,load
4086,32.13,0.72,88.97,6150,2016-03-05 13:36:51,load
4087,32.19,0.72,77.26,6180,2016-03-05 13:36:53,load
4088,32.33,0.72,76.69,6207,2016-03-05 13:36:55,load
4089,32.41,0.72,92.79,6192,2016-03-05 13:36:57,load
4090,32.49,0.71,95.57,6162,2016-03-05 13:36:59,load
4091,32.49,0.72,97.65,6186,2016-03-05 13:37:01,load
4092,32.47,0.72,92.33,6207,2016-03-05 13:37:03,load
4093,32.55,0.71,80.26,6216,2016-03-05 13:37:05,load
4094,32.59,0.72,79.52,6180,2016-03-05 13:37:07,load
4095,32.89,0.72,94.17,6156,2016-03-05 13:37:09,load
4096,32.75,0.71,96.56,6159,2016-03-05 13:37:11,load
4097,32.91,0.72,97.32,6153,2016-03-05 13:37:13,load
4098,32.95,0.67,82.18,6162,2016-03-05 13:37:15,load
4099,33.05,0.6,102.7,6153,2016-03-05 13:37:17,load
4100,33.07,0.59,80.83,6147,2016-03-05 13:37:19,load
4101,32.61,0.59,95.97,6150,2016-03-05 13:37:21,load
4102,32.91,0.59,70.92,6138,2016-03-05 13:37:23,load
4103,33.21,0.59,94.3,6165,2016-03-05 13:37:25,load
4104,33.25,0.67,89.38,6201,2016-03-05 13:37:28,load
4105,33.29,0.71,80.08,6219,2016-03-05 13:37:30,load
4106,33.39,0.71,79.19,6189,2016-03-05 13:37:32,load
4107,33.39,0.71,91.46,6180,2016-03-05 13:37:34,load
4108,33.35,0.71,98.48,6186,2016-03-05 13:37:36,load
4109,33.39,0.66,89.4,6174,2016-03-05 13:37:38,load
4110,33.55,0.59,94.19,6174,2016-03-05 13:37:40,load
4111,33.47,0.59,87,6168,2016-03-05 13:37:42,load
4112,33.49,0.59,94.33,6135,2016-03-05 13:37:44,load
4113,33.07,0.59,86.47,6135,2016-03-05 13:37:46,load
4114,33.11,0.59,77.31,6156,2016-03-05 13:37:48,load
4115,33.13,0.59,86.45,6159,2016-03-05 13:37:50,load
4116,33.17,0.59,64.25,6147,2016-03-05 13:37:52,load
4117,33.39,0.59,84.18,6150,2016-03-05 13:37:54,load
4118,32.99,0.59,64.68,6168,2016-03-05 13:37:56,load
4119,33.17,0.59,81.18,6150,2016-03-05 13:37:58,load
4120,33.25,0.59,69.8,6132,2016-03-05 13:38:00,load
4121,33.19,0.59,76.43,6156,2016-03-05 13:38:02,load
4122,33.41,0.59,72.54,6135,2016-03-05 13:38:05,load
4123,33.35,0.59,63.72,6129,2016-03-05 13:38:07,load
4124,33.43,0.59,72.58,6144,2016-03-05 13:38:09,load
4125,33.73,0.59,62.5,6162,2016-03-05 13:38:11,load
4126,33.65,0.59,70.57,6159,2016-03-05 13:38:13,load
4127,33.73,0.59,63.83,6165,2016-03-05 13:38:15,load
4128,33.65,0.59,77.57,6144,2016-03-05 13:38:17,load
4129,33.63,0.59,64.36,6153,2016-03-05 13:38:19,load
4130,33.65,0.59,82.29,6171,2016-03-05 13:38:21,load
4131,33.61,0.58,63.74,6183,2016-03-05 13:38:23,load
4132,33.73,0.58,87.24,6180,2016-03-05 13:38:25,load
4133,33.79,0.58,70.24,6159,2016-03-05 13:38:27,load
4134,33.69,0.58,89.18,6153,2016-03-05 13:38:29,load
4135,33.91,0.58,64.2,6153,2016-03-05 13:38:31,load
4136,34.45,0.58,88.16,6159,2016-03-05 13:38:33,load
4137,34.07,0.58,70.72,6189,2016-03-05 13:38:35,load
4138,34.43,0.58,88.16,6189,2016-03-05 13:38:37,load
4139,34.55,0.58,68.88,6153,2016-03-05 13:38:40,load
4140,34.53,0.58,83.61,6153,2016-03-05 13:38:42,load
4141,34.59,0.58,68.84,6171,2016-03-05 13:38:44,load
4142,34.81,0.58,86.25,6144,2016-03-05 13:38:46,load
4143,34.67,0.58,64.97,6114,2016-03-05 13:38:48,load
4144,34.59,0.59,85.64,6141,2016-03-05 13:38:50,load
4145,34.61,0.58,64.6,6141,2016-03-05 13:38:52,load
4146,34.59,0.58,85.68,6150,2016-03-05 13:38:54,load
4147,34.61,0.58,61.75,6153,2016-03-05 13:38:56,load
4148,34.81,0.59,87.35,6147,2016-03-05 13:38:58,load
4149,34.83,0.58,65.12,6141,2016-03-05 13:39:00,load
4150,34.67,0.58,81.22,6144,2016-03-05 13:39:02,load
4151,35.05,0.58,75.45,6147,2016-03-05 13:39:04,load
4152,35.05,0.58,82.71,6156,2016-03-05 13:39:06,load
4153,35.19,0.58,78.68,6150,2016-03-05 13:39:08,load
4154,35.09,0.58,77.57,6159,2016-03-05 13:39:10,load
4155,35.09,0.58,84.79,6147,2016-03-05 13:39:12,load
4156,35.05,0.58,74.68,6120,2016-03-05 13:39:14,load
4157,35.09,0.58,85.47,6123,2016-03-05 13:39:17,load
4158,34.75,0.58,69.54,6138,2016-03-05 13:39:19,load
4159,34.71,0.58,84.28,6171,2016-03-05 13:39:21,load
4160,34.61,0.58,61.36,6180,2016-03-05 13:39:23,load
4161,34.59,0.58,76.5,6156,2016-03-05 13:39:25,load
4162,34.81,0.58,65.58,6129,2016-03-05 13:39:27,load
4163,34.83,0.58,84.13,6144,2016-03-05 13:39:29,load
4164,34.89,0.58,75.88,6132,2016-03-05 13:39:31,load
4165,34.99,0.58,78.33,6129,2016-03-05 13:39:33,load
4166,34.93,0.58,81.48,6123,2016-03-05 13:39:35,load
4167,34.97,0.58,67.48,6150,2016-03-05 13:39:37,load
4168,35.05,0.58,84.28,6162,2016-03-05 13:39:39,load
4169,34.97,0.58,61.36,6159,2016-03-05 13:39:41,load
4170,35.15,0.58,82.75,6153,2016-03-05 13:39:43,load
4171,35.09,0.58,70.55,6162,2016-03-05 13:39:45,load
4172,35.15,0.58,83.41,6150,2016-03-05 13:39:47,load
4173,35.29,0.58,75.45,6165,2016-03-05 13:39:49,load
4174,35.29,0.58,72.71,6180,2016-03-05 13:39:52,load
4175,35.27,0.58,85.62,6192,2016-03-05 13:39:54,load
4176,35.19,0.58,76.78,6174,2016-03-05 13:39:56,load
4177,35.13,0.58,97.32,6177,2016-03-05 13:39:58,load
4178,35.07,0.58,75.53,6171,2016-03-05 13:40:00,load
4179,35.23,0.58,81.64,6177,2016-03-05 13:40:02,load
4180,35.05,0.58,71.71,6165,2016-03-05 13:40:04,load
4181,35.21,0.58,86.23,6183,2016-03-05 13:40:06,load
4182,35.21,0.58,93.01,6189,2016-03-05 13:40:08,load
4183,35.35,0.58,72.89,6186,2016-03-05 13:40:10,load
4184,35.51,0.58,90.91,6153,2016-03-05 13:40:12,load
4185,35.35,0.57,72.69,6159,2016-03-05 13:40:14,load
4186,35.27,0.58,87.96,6177,2016-03-05 13:40:16,load
4187,35.43,0.58,72.41,6192,2016-03-05 13:40:18,load
4188,35.29,0.58,91.72,6177,2016-03-05 13:40:20,load
4189,35.61,3.04,82.53,1236,2016-03-05 13:40:29,load
4190,35.39,0.57,78.2,4920,2016-03-05 13:40:31,load
4191,35.39,0.58,85.36,6156,2016-03-05 13:40:33,load
4192,35.55,0.57,76.63,6168,2016-03-05 13:40:35,load
4193,35.71,0.58,91.02,6189,2016-03-05 13:40:37,load
4194,35.69,0.57,72.78,6168,2016-03-05 13:40:39,load
4195,35.67,0.57,89.62,6156,2016-03-05 13:40:41,load
4196,35.7,0.58,77.42,6156,2016-03-05 13:40:43,load
4197,35.77,0.58,95.29,6162,2016-03-05 13:40:45,load
4198,35.77,0.57,71.12,6174,2016-03-05 13:40:47,load
4199,35.91,0.57,93.45,6165,2016-03-05 13:40:50,load
4200,36.05,0.57,78.09,6171,2016-03-05 13:40:52,load
4201,36.17,0.57,93.19,6174,2016-03-05 13:40:54,load
4202,36.15,0.57,78.36,6153,2016-03-05 13:40:56,load
4203,36.01,0.57,79.69,6138,2016-03-05 13:40:58,load
4204,36.09,0.57,74.7,6165,2016-03-05 13:41:00,load
4205,35.99,0.57,71.77,6171,2016-03-05 13:41:02,load
4206,35.97,0.57,86.23,6171,2016-03-05 13:41:04,load
4207,35.55,0.57,68.56,6168,2016-03-05 13:41:06,load
4208,35.81,0.57,85.6,6180,2016-03-05 13:41:08,load
4209,35.91,0.57,67.13,6201,2016-03-05 13:41:10,load
4210,35.91,0.57,90.72,6186,2016-03-05 13:41:12,load
4211,35.97,0.57,72.52,6180,2016-03-05 13:41:14,load
4212,36.21,0.57,87.11,6192,2016-03-05 13:41:16,load
4213,36.23,0.57,67.83,6189,2016-03-05 13:41:18,load
4214,36.29,0.57,84.61,6162,2016-03-05 13:41:20,load
4215,36.09,0.57,69.37,6141,2016-03-05 13:41:22,load
4216,36.09,0.57,83.04,6147,2016-03-05 13:41:24,load
4217,36.23,0.58,76.43,6165,2016-03-05 13:41:27,load
4218,36.45,0.58,88.16,6174,2016-03-05 13:41:29,load
4219,36.47,0.58,74.66,6168,2016-03-05 13:41:31,load
4220,36.41,0.57,92.84,6177,2016-03-05 13:41:33,load
4221,36.57,0.57,83.06,6177,2016-03-05 13:41:35,load
4222,36.57,0.57,92.44,6180,2016-03-05 13:41:37,load
4223,36.37,0.57,84.44,6165,2016-03-05 13:41:39,load
4224,36.53,0.57,82.1,6159,2016-03-05 13:41:41,load
4225,36.71,0.57,83.47,6195,2016-03-05 13:41:43,load
4226,36.63,0.58,83.23,6192,2016-03-05 13:41:45,load
4227,36.49,0.57,79.87,6186,2016-03-05 13:41:47,load
4228,36.79,0.57,81.4,6177,2016-03-05 13:41:49,load
4229,36.57,0.58,80.15,6180,2016-03-05 13:41:51,load
4230,36.73,0.57,81.59,6174,2016-03-05 13:41:53,load
4231,36.81,0.58,96.32,6180,2016-03-05 13:41:55,load
4232,36.71,0.58,75.6,6195,2016-03-05 13:41:57,load
4233,36.65,0.57,90.76,6177,2016-03-05 13:41:59,load
4234,36.65,0.57,69.23,6177,2016-03-05 13:42:02,load
4235,36.65,0.58,89.07,6180,2016-03-05 13:42:04,load
4236,36.79,0.57,67.38,6192,2016-03-05 13:42:06,load
4237,36.79,0.58,88.75,6183,2016-03-05 13:42:08,load
4238,36.93,0.57,67.09,6177,2016-03-05 13:42:10,load
4239,37.03,0.57,86.12,6162,2016-03-05 13:42:12,load
4240,37.09,0.57,66.13,6177,2016-03-05 13:42:14,load
4241,37.17,0.57,89.18,6180,2016-03-05 13:42:16,load
4242,37.19,0.57,69.91,6183,2016-03-05 13:42:18,load
4243,37.03,0.57,87.5,6177,2016-03-05 13:42:20,load
4244,37.17,0.57,69.19,6180,2016-03-05 13:42:22,load
4245,37.21,0.57,86.84,6192,2016-03-05 13:42:24,load
4246,37.17,0.57,81.44,6201,2016-03-05 13:42:26,load
4247,37.11,0.57,80.06,6198,2016-03-05 13:42:28,load
4248,37.13,0.57,80.28,6189,2016-03-05 13:42:30,load
4249,37.33,0.57,79.1,6213,2016-03-05 13:42:32,load
4250,37.29,0.57,87.04,6198,2016-03-05 13:42:34,load
4251,37.25,0.57,71.22,6174,2016-03-05 13:42:36,load
4252,37.27,0.57,89.69,6168,2016-03-05 13:42:39,load
4253,37.41,0.57,72.89,6174,2016-03-05 13:42:41,load
4254,37.41,0.57,83.98,6183,2016-03-05 13:42:43,load
4255,37.55,0.57,84.55,6180,2016-03-05 13:42:45,load
4256,37.59,0.57,67.07,6201,2016-03-05 13:42:47,load
4257,37.45,0.57,84.81,6183,2016-03-05 13:42:49,load
4258,37.49,0.57,71.36,6183,2016-03-05 13:42:51,load
4259,37.19,0.57,85.29,6192,2016-03-05 13:42:53,load
4260,37.49,0.57,79.14,6186,2016-03-05 13:42:55,load
4261,37.53,0.57,71.93,6177,2016-03-05 13:42:57,load
4262,37.53,0.57,88.72,6183,2016-03-05 13:42:59,load
4263,37.29,0.57,66.7,6183,2016-03-05 13:43:01,load
4264,37.51,0.57,84.42,6186,2016-03-05 13:43:03,load
4265,37.63,0.57,66.35,6192,2016-03-05 13:43:05,load
4266,37.63,0.57,82.51,6195,2016-03-05 13:43:07,load
4267,37.61,0.57,70.28,6192,2016-03-05 13:43:09,load
4268,37.63,0.57,66.52,6195,2016-03-05 13:43:11,load
4269,37.77,0.57,80.02,6201,2016-03-05 13:43:14,load
4270,37.61,0.57,56.35,6189,2016-03-05 13:43:16,load
4271,37.53,0.57,73.17,6210,2016-03-05 13:43:18,load
4272,37.67,0.57,66.81,6201,2016-03-05 13:43:20,load
4273,37.77,0.57,74,6189,2016-03-05 13:43:22,load
4274,37.79,0.57,92.4,6189,2016-03-05 13:43:24,load
4275,38.01,0.57,71.38,6192,2016-03-05 13:43:26,load
4276,37.79,0.57,87.15,6186,2016-03-05 13:43:28,load
4277,37.85,0.57,84.31,6189,2016-03-05 13:43:30,load
4278,37.83,0.57,72.93,6195,2016-03-05 13:43:32,load
4279,37.99,0.57,93.08,6195,2016-03-05 13:43:34,load
4280,37.87,0.57,78.62,6198,2016-03-05 13:43:36,load
4281,37.79,3.03,70.35,1230,2016-03-05 13:43:43,load
4282,38.19,3.03,80.85,1242,2016-03-05 13:43:48,load
4283,38.21,0.57,68.34,4965,2016-03-05 13:43:50,load
4284,38.17,0.57,88.72,6189,2016-03-05 13:43:52,load
4285,38.27,0.57,70.68,6186,2016-03-05 13:43:54,load
4286,38.27,0.57,80.57,6192,2016-03-05 13:43:56,load
4287,38.25,0.57,77.83,6186,2016-03-05 13:43:58,load
4288,38.27,0.57,73.32,6198,2016-03-05 13:44:00,load
4289,38.21,0.57,91.39,6207,2016-03-05 13:44:02,load
4290,38.21,0.57,75.77,6216,2016-03-05 13:44:04,load
4291,38.37,0.57,88.42,6204,2016-03-05 13:44:06,load
4292,38.21,0.57,88.62,6189,2016-03-05 13:44:08,load
4293,38.29,0.57,84.7,6192,2016-03-05 13:44:10,load
4294,38.51,0.57,97.63,6216,2016-03-05 13:44:12,load
4295,38.41,0.57,74.22,6213,2016-03-05 13:44:14,load
4296,38.59,0.57,101.8,6219,2016-03-05 13:44:17,load
4297,38.45,0.57,86.21,6198,2016-03-05 13:44:19,load
4298,38.55,0.57,99.47,6213,2016-03-05 13:44:21,load
4299,38.59,0.57,85.64,6216,2016-03-05 13:44:23,load
4300,38.49,0.57,84.63,6231,2016-03-05 13:44:25,load
4301,38.75,0.57,90.17,6219,2016-03-05 13:44:27,load
4302,38.85,0.57,64.77,6228,2016-03-05 13:44:29,load
4303,38.87,0.57,98.2,6237,2016-03-05 13:44:31,load
4304,39.09,0.57,71.36,6270,2016-03-05 13:44:33,load
4305,39.05,0.57,90.74,6252,2016-03-05 13:44:35,load
4306,39.15,0.57,79.47,6237,2016-03-05 13:44:37,load
4307,39.23,0.57,85.44,6222,2016-03-05 13:44:39,load
4308,39.27,0.57,86.56,6216,2016-03-05 13:44:41,load
4309,39.27,0.57,80.22,6216,2016-03-05 13:44:43,load
4310,39.23,0.56,86.3,6201,2016-03-05 13:44:45,load
4311,39.29,0.56,75.71,6222,2016-03-05 13:44:47,load
4312,39.27,0.57,93.71,6225,2016-03-05 13:44:49,load
4313,39.39,0.56,75.42,6228,2016-03-05 13:44:52,load
4314,39.41,0.57,93.87,6222,2016-03-05 13:44:54,load
4315,39.29,0.57,80.37,6234,2016-03-05 13:44:56,load
4316,39.39,0.56,79.01,6222,2016-03-05 13:44:58,load
4317,39.29,0.57,86.36,6231,2016-03-05 13:45:00,load
4318,39.33,0.57,72.71,6234,2016-03-05 13:45:02,load
4319,39.47,0.57,92.6,6228,2016-03-05 13:45:04,load
4320,39.55,0.56,82.4,6237,2016-03-05 13:45:06,load
4321,39.41,0.56,90.87,6231,2016-03-05 13:45:08,load
4322,39.57,0.57,91.5,6219,2016-03-05 13:45:10,load
4323,39.29,0.56,78.42,6207,2016-03-05 13:45:12,load
4324,39.13,0.56,105.9,6207,2016-03-05 13:45:14,load
4325,39.23,0.56,83.34,6201,2016-03-05 13:45:16,load
4326,39.11,0.56,93.25,6216,2016-03-05 13:45:18,load
4327,39.31,0.57,94.83,6219,2016-03-05 13:45:20,load
4328,39.29,0.56,79.65,6234,2016-03-05 13:45:22,load
4329,39.27,0.56,97.5,6234,2016-03-05 13:45:24,load
4330,39.33,0.56,80.89,6213,2016-03-05 13:45:26,load
4331,39.45,0.57,104.6,6225,2016-03-05 13:45:29,load
4332,39.41,0.56,90.52,6228,2016-03-05 13:45:31,load
4333,39.47,0.56,107.2,6210,2016-03-05 13:45:33,load
4334,39.55,0.56,92.66,6210,2016-03-05 13:45:35,load
4335,39.63,0.56,92.25,6237,2016-03-05 13:45:37,load
4336,39.65,0.57,89.78,6231,2016-03-05 13:45:39,load
4337,39.51,0.57,91.18,6216,2016-03-05 13:45:41,load
4338,39.47,0.57,95.59,6222,2016-03-05 13:45:43,load
4339,39.45,0.56,85.53,6225,2016-03-05 13:45:45,load
4340,39.41,0.57,85.92,6201,2016-03-05 13:45:47,load
4341,39.39,0.56,85.33,6204,2016-03-05 13:45:49,load
4342,39.41,0.57,91.2,6228,2016-03-05 13:45:51,load
4343,39.63,0.56,81.77,6219,2016-03-05 13:45:53,load
4344,39.57,0.56,95.59,6234,2016-03-05 13:45:55,load
4345,39.57,0.56,83.56,6243,2016-03-05 13:45:57,load
4346,39.57,0.57,95.72,6270,2016-03-05 13:45:59,load
4347,39.92,0.56,76.82,6279,2016-03-05 13:46:01,load
4348,40.89,0.57,99.07,6270,2016-03-05 13:46:04,load
4349,40.35,0.57,79.98,6255,2016-03-05 13:46:06,load
4350,39.98,0.56,94.22,6231,2016-03-05 13:46:08,load
4351,39.91,0.56,77.02,6207,2016-03-05 13:46:10,load
4352,39.93,0.57,96.91,6255,2016-03-05 13:46:12,load
4353,39.89,0.57,75.1,6252,2016-03-05 13:46:14,load
4354,40.25,2.05,93.47,0,2016-03-05 13:46:22,load
4355,40.27,0.49,76.43,0,2016-03-05 13:46:23,load
4356,40.35,0.13,94.74,0,2016-03-05 13:46:23,load
4357,40.35,0.08,74.24,1242,2016-03-05 13:46:23,load
4358,40.39,0.07,94.17,1242,2016-03-05 13:46:24,load
4359,40.43,0.07,77.72,2484,2016-03-05 13:46:24,load
4360,40.43,0.07,83.52,2484,2016-03-05 13:46:24,load
4361,40.45,0.07,84.46,2484,2016-03-05 13:46:25,load
4362,40.46,0.07,72.06,3732,2016-03-05 13:46:25,load
4363,40.43,0.07,90.13,3732,2016-03-05 13:46:25,load
4364,40.35,0.07,70.74,3732,2016-03-05 13:46:26,load
4365,40.13,0.07,83.87,4977,2016-03-05 13:46:26,load
4366,40.1,0.07,81.13,4977,2016-03-05 13:46:27,load
4367,40.11,0.07,70.2,4977,2016-03-05 13:46:27,load
4368,40.13,0.07,83.43,6216,2016-03-05 13:46:27,load
4369,40.13,0.07,68.73,6216,2016-03-05 13:46:28,load
4370,40.1,0.07,92.18,6216,2016-03-05 13:46:28,load
4371,40.09,0.07,80.3,6222,2016-03-05 13:46:28,load
4372,40.03,0.07,76.28,6222,2016-03-05 13:46:29,load
4373,39.99,0.07,86.06,6219,2016-03-05 13:46:29,load
4374,39.99,0.07,65.56,6219,2016-03-05 13:46:29,load
4375,39.95,0.07,87.28,6219,2016-03-05 13:46:30,load
4376,39.95,0.07,67.99,6225,2016-03-05 13:46:30,load
4377,39.99,0.07,74.83,6225,2016-03-05 13:46:30,load
4378,40.01,0.07,76.89,6225,2016-03-05 13:46:31,load
4379,39.99,0.07,63.74,6234,2016-03-05 13:46:31,load
4380,39.99,0.07,84.81,6234,2016-03-05 13:46:32,load
4381,39.99,0.07,65.89,6234,2016-03-05 13:46:32,load
4382,40.01,0.07,79.76,6237,2016-03-05 13:46:32,load
4383,39.99,0.07,77.33,6237,2016-03-05 13:46:33,load
4384,40.03,0.07,69.87,6237,2016-03-05 13:46:33,load
4385,40.07,0.07,86.93,6249,2016-03-05 13:46:33,load
4386,40.08,0.07,66.02,6249,2016-03-05 13:46:34,load
4387,40.09,0.07,84.13,6267,2016-03-05 13:46:34,load
4388,40.09,0.07,79.14,6267,2016-03-05 13:46:34,load
4389,40.07,0.07,71.53,6267,2016-03-05 13:46:35,load
4390,40.09,0.07,85.53,6255,2016-03-05 13:46:35,load
4391,40.07,0.07,65.01,6255,2016-03-05 13:46:35,load
4392,40.07,0.07,87.15,6255,2016-03-05 13:46:36,load
4393,40.03,0.07,77.94,6246,2016-03-05 13:46:36,load
4394,40.09,0.07,75.27,6246,2016-03-05 13:46:37,load
4395,40.09,0.07,92.33,6246,2016-03-05 13:46:37,load
4396,40.13,0.07,69.8,6252,2016-03-05 13:46:37,load
4397,40.19,0.07,85.82,6252,2016-03-05 13:46:38,load
4398,40.19,0.07,80.89,6252,2016-03-05 13:46:38,load
4399,40.19,0.07,73.52,6240,2016-03-05 13:46:38,load
4400,40.09,0.07,88.66,6240,2016-03-05 13:46:39,load
4401,40.09,0.07,69.19,6228,2016-03-05 13:46:39,load
4402,40.17,0.07,86.98,6228,2016-03-05 13:46:39,load
4403,40.21,0.07,81.13,6228,2016-03-05 13:46:40,load
4404,40.27,0.07,79.56,6231,2016-03-05 13:46:40,load
4405,40.29,0.07,87.65,6231,2016-03-05 13:46:40,load
4406,40.35,0.07,66.5,6231,2016-03-05 13:46:41,load
4407,40.35,0.07,87.06,6240,2016-03-05 13:46:41,load
4408,40.37,0.07,74.53,6240,2016-03-05 13:46:42,load
4409,40.37,0.07,80.26,6240,2016-03-05 13:46:42,load
4410,40.45,0.07,85.75,6234,2016-03-05 13:46:42,load
4411,40.45,0.07,67.83,6234,2016-03-05 13:46:43,load
4412,40.43,0.07,88.42,6234,2016-03-05 13:46:43,load
4413,40.45,0.07,74.16,6234,2016-03-05 13:46:43,load
4414,40.43,0.07,80.67,6234,2016-03-05 13:46:44,load
4415,40.43,0.07,86.36,6252,2016-03-05 13:46:44,load
4416,40.45,0.07,70.79,6252,2016-03-05 13:46:44,load
4417,40.45,0.07,91.48,6252,2016-03-05 13:46:45,load
4418,40.45,0.07,77.44,6267,2016-03-05 13:46:45,load
4419,40.39,0.07,86.69,6267,2016-03-05 13:46:45,load
4420,40.35,0.07,82.6,6267,2016-03-05 13:46:46,load
4421,40.35,0.07,73.57,6267,2016-03-05 13:46:46,load
4422,40.4,0.07,88.29,6267,2016-03-05 13:46:47,load
4423,40.39,0.07,68.84,6267,2016-03-05 13:46:47,load
4424,40.29,0.07,90.52,6282,2016-03-05 13:46:47,load
4425,40.31,0.07,71.77,6282,2016-03-05 13:46:48,load
4426,40.41,0.07,85.55,6282,2016-03-05 13:46:48,load
4427,40.47,0.07,83.13,6291,2016-03-05 13:46:48,load
4428,40.51,0.07,70.63,6291,2016-03-05 13:46:49,load
4429,40.53,0.07,88.57,6276,2016-03-05 13:46:49,load
4430,40.57,0.07,65.23,6276,2016-03-05 13:46:49,load
4431,40.63,0.07,91.26,6276,2016-03-05 13:46:50,load
4432,40.61,0.07,78.6,6264,2016-03-05 13:46:50,load
4433,40.55,0.07,81.4,6264,2016-03-05 13:46:50,load
