,id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime
2076,2880,26.01,0.5,88.11,2763,2016-03-05 13:20:53
2077,2881,26.07,0.5,87.63,2742,2016-03-05 13:20:55
2078,2882,26.16,0.5,84.85,2748,2016-03-05 13:20:57
2079,2883,26.21,0.5,89.6,2754,2016-03-05 13:20:59
2080,2884,26.25,0.5,88.59,2754,2016-03-05 13:21:01
2081,2885,26.26,0.49,85.53,2766,2016-03-05 13:21:03
2082,2886,26.28,0.5,84.92,2772,2016-03-05 13:21:05
2083,2887,26.27,0.5,83.89,2775,2016-03-05 13:21:07
2084,2888,26.31,0.5,82.6,2757,2016-03-05 13:21:09
2085,2889,26.35,0.5,82.21,2748,2016-03-05 13:21:11
2086,2890,26.31,0.5,83.69,2754,2016-03-05 13:21:13
2087,2891,26.41,0.5,84.2,2754,2016-03-05 13:21:15
2088,2892,26.43,0.49,83.74,2772,2016-03-05 13:21:17
2089,2893,26.46,0.5,81.99,2763,2016-03-05 13:21:20
2090,2894,26.49,0.5,82.14,2760,2016-03-05 13:21:22
2091,2895,26.56,0.5,78.38,2754,2016-03-05 13:21:24
2092,2896,26.61,0.5,79.45,2769,2016-03-05 13:21:26
2093,2897,26.63,0.5,78.77,2766,2016-03-05 13:21:28
2094,2898,26.69,0.5,78.44,2769,2016-03-05 13:21:30
2095,2899,26.72,0.5,77.88,2757,2016-03-05 13:21:32
2096,2900,26.73,0.5,78.16,2751,2016-03-05 13:21:34
2097,2901,26.79,0.49,78.57,2748,2016-03-05 13:21:36
2098,2902,26.82,0.49,78.51,2736,2016-03-05 13:21:38
2099,2903,26.82,0.5,76.72,2751,2016-03-05 13:21:40
2100,2904,26.88,0.5,76.45,2748,2016-03-05 13:21:42
2101,2905,26.92,0.5,78.66,2754,2016-03-05 13:21:44
2102,2906,27.08,2.99,89.82,546,2016-03-05 13:21:52
2103,2907,27.06,0.5,88.59,2208,2016-03-05 13:21:54
2104,2908,27.08,0.5,85.51,2763,2016-03-05 13:21:56
2105,2909,27.05,0.5,83.17,2757,2016-03-05 13:21:58
2106,2910,27.06,0.5,81.57,2724,2016-03-05 13:22:01
2107,2911,27.11,0.5,78.01,2736,2016-03-05 13:22:03
2108,2912,27.19,0.5,79.82,2742,2016-03-05 13:22:05
2109,2913,27.29,0.5,79.67,2772,2016-03-05 13:22:07
2110,2914,27.35,0.5,83.76,2760,2016-03-05 13:22:09
2111,2915,27.42,0.5,79.65,2739,2016-03-05 13:22:11
2112,2916,27.41,0.5,83.96,2754,2016-03-05 13:22:13
2113,2917,27.36,0.5,84.92,2754,2016-03-05 13:22:15
2114,2918,27.36,0.5,84.09,2760,2016-03-05 13:22:17
2115,2919,27.52,0.5,80.83,2748,2016-03-05 13:22:19
2116,2920,27.56,0.5,79.1,2757,2016-03-05 13:22:21
2117,2921,27.58,0.5,82.36,2754,2016-03-05 13:22:23
2118,2922,27.61,0.5,82.4,2772,2016-03-05 13:22:25
2119,2923,27.62,0.5,78.18,2754,2016-03-05 13:22:27
2120,2924,27.66,0.5,81.35,2751,2016-03-05 13:22:29
2121,2925,27.69,0.5,77.02,2730,2016-03-05 13:22:31
2122,2926,27.74,0.5,76.69,2745,2016-03-05 13:22:33
2123,2927,27.78,0.49,77.39,2778,2016-03-05 13:22:35
2124,2928,27.83,0.5,77.26,2787,2016-03-05 13:22:37
2125,2929,27.85,0.5,78.2,2757,2016-03-05 13:22:40
2126,2930,28.01,2.98,79.93,546,2016-03-05 13:22:48
2127,2931,28.04,0.5,77.04,2178,2016-03-05 13:22:50
2128,2932,28.09,0.5,77.57,2724,2016-03-05 13:22:52
2129,2933,28.08,0.5,77.66,2742,2016-03-05 13:22:54
2130,2934,28.18,2.99,88.0,543,2016-03-05 13:23:02
2131,2935,28.24,0.49,81.13,2181,2016-03-05 13:23:04
2132,2936,28.26,0.5,81.24,2763,2016-03-05 13:23:06
2133,2937,28.31,0.5,83.08,2778,2016-03-05 13:23:08
2134,2938,28.3,0.5,81.55,2760,2016-03-05 13:23:10
2135,2939,28.38,0.5,84.48,2760,2016-03-05 13:23:12
2136,2940,28.48,0.49,85.68,2748,2016-03-05 13:23:14
2137,2941,28.54,0.5,81.31,2742,2016-03-05 13:23:16
2138,2942,28.56,0.49,76.23,2736,2016-03-05 13:23:18
2139,2943,28.56,0.49,80.81,2754,2016-03-05 13:23:20
2140,2944,28.57,0.49,80.59,2745,2016-03-05 13:23:23
2141,2945,28.64,0.5,83.19,2724,2016-03-05 13:23:27
2142,2946,28.65,0.49,86.43,2763,2016-03-05 13:23:29
2143,2947,28.7,0.49,82.05,2772,2016-03-05 13:23:31
2144,2948,28.75,0.49,83.61,2751,2016-03-05 13:23:33
2145,2949,28.78,0.49,85.4,2745,2016-03-05 13:23:35
2146,2950,28.81,0.49,82.38,2745,2016-03-05 13:23:37
2147,2951,28.88,0.49,79.76,2748,2016-03-05 13:23:39
2148,2952,28.92,0.49,87.85,2757,2016-03-05 13:23:41
2149,2953,28.95,0.49,80.94,2754,2016-03-05 13:23:43
2150,2954,28.97,0.49,81.33,2733,2016-03-05 13:23:45
2151,2955,28.97,0.49,83.06,2751,2016-03-05 13:23:47
2152,2956,28.95,0.49,76.52,2742,2016-03-05 13:23:49
2153,2957,28.98,0.49,75.8,2745,2016-03-05 13:23:51
2154,2958,29.09,0.49,75.73,2739,2016-03-05 13:23:53
2155,2959,29.12,0.49,76.08,2745,2016-03-05 13:23:55
2156,2960,29.13,0.49,83.5,2748,2016-03-05 13:23:57
2157,2961,29.17,0.49,84.48,2769,2016-03-05 13:23:59
2158,2962,29.19,0.49,79.01,2778,2016-03-05 13:24:02
2159,2963,29.28,0.49,74.97,2775,2016-03-05 13:24:04
2160,2964,29.32,0.49,80.15,2775,2016-03-05 13:24:06
2161,2965,29.32,0.49,84.9,2769,2016-03-05 13:24:08
2162,2966,29.32,5.48,92.31,3,2016-03-05 13:24:14
2163,2967,29.34,0.49,85.62,1104,2016-03-05 13:24:15
2164,2968,29.36,0.5,84.57,1653,2016-03-05 13:24:16
2165,2969,29.45,0.5,82.51,2196,2016-03-05 13:24:17
2166,2970,29.5,0.49,83.96,2742,2016-03-05 13:24:18
2167,2971,29.56,0.49,85.88,2748,2016-03-05 13:24:19
2168,2972,29.58,0.5,87.76,2742,2016-03-05 13:24:20
2169,2973,29.56,0.5,85.27,2742,2016-03-05 13:24:21
2170,2974,29.57,0.5,87.41,2745,2016-03-05 13:24:22
2171,2975,29.64,0.49,87.02,2754,2016-03-05 13:24:23
2172,2976,29.64,0.5,83.74,2754,2016-03-05 13:24:25
2173,2977,29.66,0.49,88.16,2766,2016-03-05 13:24:26
2174,2978,29.64,0.49,84.31,2769,2016-03-05 13:24:27
2175,2979,29.68,0.49,83.96,2775,2016-03-05 13:24:28
2176,2980,29.73,0.49,93.84,2766,2016-03-05 13:24:29
2177,2981,29.76,0.49,87.11,2766,2016-03-05 13:24:30
2178,2982,29.75,0.5,86.54,2763,2016-03-05 13:24:31
2179,2983,29.73,0.49,87.15,2754,2016-03-05 13:24:32
2180,2984,29.73,0.49,82.77,2748,2016-03-05 13:24:33
2181,2985,29.79,0.49,85.66,2748,2016-03-05 13:24:34
2182,2986,29.82,0.49,91.04,2754,2016-03-05 13:24:35
2183,2987,29.79,0.49,84.26,2763,2016-03-05 13:24:36
2184,2988,29.79,0.5,88.38,2769,2016-03-05 13:24:37
2185,2989,29.76,0.49,88.94,2769,2016-03-05 13:24:39
2186,2990,29.71,0.49,82.25,2775,2016-03-05 13:24:40
2187,2991,29.71,0.49,86.71,2763,2016-03-05 13:24:41
2188,2992,29.67,0.49,90.08,2763,2016-03-05 13:24:42
2189,2993,29.75,0.5,81.33,2778,2016-03-05 13:24:43
2190,2994,29.72,0.5,84.0,2769,2016-03-05 13:24:44
2191,2995,29.77,0.49,89.12,2778,2016-03-05 13:24:45
2192,2996,29.9,0.49,82.07,2787,2016-03-05 13:24:46
2193,2997,29.9,0.49,84.48,2772,2016-03-05 13:24:47
2194,2998,29.78,0.49,87.63,2754,2016-03-05 13:24:48
2195,2999,29.88,0.49,89.69,2757,2016-03-05 13:24:49
2196,3000,29.95,0.49,89.64,2745,2016-03-05 13:24:50
2197,3001,29.93,0.49,87.54,2739,2016-03-05 13:24:51
2198,3002,29.87,0.49,86.28,2742,2016-03-05 13:24:53
2199,3003,29.75,0.3,85.49,2757,2016-03-05 13:24:54
2200,3004,29.76,0.21,83.65,2703,2016-03-05 13:24:55
2201,3005,29.99,0.01,73.28,2199,2016-03-05 13:24:56
2202,3006,30.0,0.0,66.19,1719,2016-03-05 13:24:57
2203,3007,29.96,0.0,59.85,1161,2016-03-05 13:24:58
2204,3008,29.94,0.0,55.13,666,2016-03-05 13:24:59
2205,3009,29.93,0.0,52.98,288,2016-03-05 13:25:00
2206,3010,29.98,0.0,50.71,72,2016-03-05 13:25:01
2207,3011,29.88,0.0,48.04,3,2016-03-05 13:25:02
2208,3012,29.9,0.0,45.98,0,2016-03-05 13:25:03
2209,3013,29.97,0.0,42.61,0,2016-03-05 13:25:04
2210,3014,29.96,0.0,38.81,0,2016-03-05 13:25:05
2211,3015,29.9,0.0,35.39,0,2016-03-05 13:25:06
2212,3016,29.91,0.0,32.64,0,2016-03-05 13:25:08
2213,3017,29.77,0.0,31.24,0,2016-03-05 13:25:09
2214,3018,30.07,0.0,30.36,0,2016-03-05 13:25:10
2215,3019,30.08,0.31,33.78,0,2016-03-05 13:25:11
2216,3020,30.14,0.83,35.04,225,2016-03-05 13:25:12
2217,3021,30.18,0.78,73.76,645,2016-03-05 13:25:13
2218,3022,30.13,0.57,80.28,1185,2016-03-05 13:25:14
2219,3023,30.17,0.52,87.63,1728,2016-03-05 13:25:15
2220,3024,30.21,0.5,90.34,2241,2016-03-05 13:25:16
2221,3025,30.22,0.5,84.61,2616,2016-03-05 13:25:17
2222,3026,30.19,0.5,89.25,2751,2016-03-05 13:25:18
2223,3027,30.19,0.49,92.23,2766,2016-03-05 13:25:19
2224,3028,30.24,0.49,89.51,2781,2016-03-05 13:25:20
2225,3029,30.28,0.5,90.78,2790,2016-03-05 13:25:22
2226,3030,30.26,0.49,88.16,2778,2016-03-05 13:25:23
2227,3031,30.29,0.5,82.16,2784,2016-03-05 13:25:24
2228,3032,30.34,0.49,83.78,2784,2016-03-05 13:25:25
2229,3033,30.4,0.49,87.19,2790,2016-03-05 13:25:26
2230,3034,30.51,0.49,83.08,2799,2016-03-05 13:25:27
2231,3035,30.54,0.49,86.41,2790,2016-03-05 13:25:28
2232,3036,30.56,0.49,89.43,2790,2016-03-05 13:25:29
2233,3037,30.7,0.5,87.24,2793,2016-03-05 13:25:30
2234,3038,30.79,0.49,89.43,2781,2016-03-05 13:25:31
2235,3039,30.99,0.49,89.95,2775,2016-03-05 13:25:32
2236,3040,30.96,0.5,88.24,2787,2016-03-05 13:25:33
2237,3041,31.01,0.49,88.24,2793,2016-03-05 13:25:34
2238,3042,31.09,0.5,88.07,2793,2016-03-05 13:25:36
2239,3043,30.86,0.49,83.87,2796,2016-03-05 13:25:37
2240,3044,30.81,0.49,89.95,2793,2016-03-05 13:25:38
2241,3045,30.83,0.49,92.05,2790,2016-03-05 13:25:39
2242,3046,30.85,0.49,86.06,2775,2016-03-05 13:25:40
2243,3047,30.87,0.49,90.43,2778,2016-03-05 13:25:41
2244,3048,30.93,0.49,93.67,2790,2016-03-05 13:25:42
2245,3049,30.93,0.49,88.33,2787,2016-03-05 13:25:43
2246,3050,30.92,0.5,94.24,2796,2016-03-05 13:25:44
2247,3051,30.93,0.49,97.74,2799,2016-03-05 13:25:45
2248,3052,30.97,0.49,88.99,2787,2016-03-05 13:25:46
2249,3053,31.02,0.49,89.07,2772,2016-03-05 13:25:47
2250,3054,30.99,0.49,90.87,2778,2016-03-05 13:25:48
2251,3055,30.92,0.49,82.78,2769,2016-03-05 13:25:50
2252,3056,30.99,0.49,85.88,2757,2016-03-05 13:25:51
2253,3057,31.04,0.49,85.75,2772,2016-03-05 13:25:52
2254,3058,31.1,0.49,84.83,2781,2016-03-05 13:25:53
2255,3059,31.15,0.49,87.54,2778,2016-03-05 13:25:54
2256,3060,31.14,0.49,87.85,2799,2016-03-05 13:25:55
2257,3061,31.13,0.49,82.82,2793,2016-03-05 13:25:56
2258,3062,31.13,0.49,90.61,2802,2016-03-05 13:25:57
2259,3063,31.21,0.49,87.94,2787,2016-03-05 13:25:58
2260,3064,31.21,0.48,81.99,2787,2016-03-05 13:25:59
2261,3065,31.19,0.49,83.56,2772,2016-03-05 13:26:00
2262,3066,31.19,0.49,84.31,2769,2016-03-05 13:26:01
2263,3067,31.19,0.49,82.64,2751,2016-03-05 13:26:02
2264,3068,31.14,0.49,84.83,2763,2016-03-05 13:26:04
2265,3069,31.18,0.49,90.34,2760,2016-03-05 13:26:05
2266,3070,31.45,0.49,86.1,2766,2016-03-05 13:26:06
2267,3071,31.57,0.49,86.71,2763,2016-03-05 13:26:07
2268,3072,31.51,0.48,86.54,2751,2016-03-05 13:26:08
2269,3073,31.59,0.48,81.77,2760,2016-03-05 13:26:09
2270,3074,31.66,0.48,81.9,2778,2016-03-05 13:26:10
2271,3075,31.64,0.48,86.36,2784,2016-03-05 13:26:11
2272,3076,31.59,0.48,82.47,2790,2016-03-05 13:26:12
2273,3077,31.55,0.45,79.1,2793,2016-03-05 13:26:13
2274,3078,31.48,0.37,79.36,2760,2016-03-05 13:26:14
2275,3079,31.49,0.33,74.24,2649,2016-03-05 13:26:15
2276,3080,31.63,16.65,63.88,0,2016-03-05 13:26:21
2277,3081,31.67,3.89,58.8,0,2016-03-05 13:26:22
2278,3082,31.67,0.92,72.1,0,2016-03-05 13:26:22
2279,3083,31.61,0.24,62.3,3,2016-03-05 13:26:22
2280,3084,31.35,0.13,51.45,3,2016-03-05 13:26:23
2281,3085,31.21,0.12,66.15,3,2016-03-05 13:26:23
2282,3086,31.19,0.12,68.07,12,2016-03-05 13:26:23
2283,3087,31.19,0.11,58.8,12,2016-03-05 13:26:24
2284,3088,31.27,0.13,47.77,21,2016-03-05 13:26:24
2285,3089,31.29,0.12,62.47,21,2016-03-05 13:26:24
2286,3090,31.29,0.11,64.22,21,2016-03-05 13:26:25
2287,3091,31.33,0.12,49.17,27,2016-03-05 13:26:25
2288,3092,31.33,0.12,48.47,27,2016-03-05 13:26:25
2289,3093,31.35,0.12,63.0,27,2016-03-05 13:26:26
2290,3094,31.39,0.12,57.4,36,2016-03-05 13:26:26
2291,3095,31.39,0.11,42.52,36,2016-03-05 13:26:27
2292,3096,31.39,0.13,54.77,36,2016-03-05 13:26:27
2293,3097,31.33,0.11,61.42,42,2016-03-05 13:26:27
2294,3098,31.27,0.12,50.4,42,2016-03-05 13:26:28
2295,3099,31.21,0.11,41.3,42,2016-03-05 13:26:28
2296,3100,31.21,0.12,56.88,39,2016-03-05 13:26:28
2297,3101,31.21,0.12,54.25,39,2016-03-05 13:26:29
2298,3102,31.19,0.12,38.15,39,2016-03-05 13:26:29
2299,3103,31.19,0.12,45.67,39,2016-03-05 13:26:29
2300,3104,31.15,0.12,55.3,39,2016-03-05 13:26:30
2301,3105,31.19,0.12,44.63,39,2016-03-05 13:26:30
2302,3106,31.15,0.12,34.83,42,2016-03-05 13:26:30
2303,3107,31.19,0.12,50.05,42,2016-03-05 13:26:31
2304,3108,31.15,0.12,49.35,42,2016-03-05 13:26:31
2305,3109,31.19,0.12,32.55,42,2016-03-05 13:26:31
2306,3110,31.21,0.12,36.22,42,2016-03-05 13:26:32
2307,3111,31.19,0.11,48.65,42,2016-03-05 13:26:32
2308,3112,31.21,0.13,40.25,39,2016-03-05 13:26:32
2309,3113,31.21,0.12,28.0,39,2016-03-05 13:26:33
2310,3114,31.21,0.12,42.88,39,2016-03-05 13:26:33
2311,3115,31.25,0.11,44.27,42,2016-03-05 13:26:33
2312,3116,31.27,0.12,29.4,42,2016-03-05 13:26:34
2313,3117,31.33,0.12,26.42,42,2016-03-05 13:26:34
2314,3118,31.39,0.12,42.52,42,2016-03-05 13:26:34
2315,3119,31.39,0.12,42.7,42,2016-03-05 13:26:35
2316,3120,31.39,0.12,28.17,39,2016-03-05 13:26:35
2317,3121,31.39,0.13,29.05,39,2016-03-05 13:26:35
2318,3122,31.39,0.11,43.4,39,2016-03-05 13:26:36
2319,3123,31.39,0.11,37.63,39,2016-03-05 13:26:36
2320,3124,31.39,0.13,24.67,39,2016-03-05 13:26:37
2321,3125,31.35,0.12,39.38,39,2016-03-05 13:26:37
2322,3126,31.35,0.11,43.92,42,2016-03-05 13:26:37
2323,3127,31.39,0.12,30.8,42,2016-03-05 13:26:38
2324,3128,31.35,0.12,27.3,42,2016-03-05 13:26:38
2325,3129,31.33,0.11,42.88,42,2016-03-05 13:26:38
2326,3130,31.33,0.12,37.8,42,2016-03-05 13:26:39
2327,3131,31.29,0.12,23.27,42,2016-03-05 13:26:39
2328,3132,31.27,0.13,36.75,39,2016-03-05 13:26:39
2329,3133,31.21,0.12,43.22,39,2016-03-05 13:26:40
2330,3134,31.19,0.12,30.98,39,2016-03-05 13:26:40
2331,3135,31.13,0.11,25.38,42,2016-03-05 13:26:40
2332,3136,31.15,0.12,41.13,42,2016-03-05 13:26:41
2333,3137,31.19,0.12,37.45,42,2016-03-05 13:26:41
2334,3138,31.15,0.12,21.7,42,2016-03-05 13:26:41
2335,3139,31.15,0.12,24.15,42,2016-03-05 13:26:42
2336,3140,31.15,0.11,40.08,42,2016-03-05 13:26:42
2337,3141,31.15,0.12,35.35,39,2016-03-05 13:26:42
2338,3142,31.13,0.12,20.3,39,2016-03-05 13:26:43
2339,3143,31.15,0.12,33.95,39,2016-03-05 13:26:43
2340,3144,31.43,0.12,39.02,39,2016-03-05 13:26:43
2341,3145,31.57,0.12,35.17,39,2016-03-05 13:26:44
2342,3146,31.57,0.14,21.52,42,2016-03-05 13:26:44
2343,3147,31.69,0.17,25.9,42,2016-03-05 13:26:44
2344,3148,31.71,0.2,38.33,42,2016-03-05 13:26:45
2345,3149,31.75,0.21,37.63,51,2016-03-05 13:26:45
2346,3150,31.75,0.22,28.17,51,2016-03-05 13:26:46
2347,3151,31.77,0.22,20.13,51,2016-03-05 13:26:46
2348,3152,31.81,0.14,34.47,78,2016-03-05 13:26:46
2349,3153,31.75,0.05,32.2,78,2016-03-05 13:26:47
2350,3154,31.71,0.03,28.7,78,2016-03-05 13:26:47
2351,3155,31.67,0.01,35.88,78,2016-03-05 13:26:47
2352,3156,31.69,0.0,22.57,78,2016-03-05 13:26:48
2353,3157,31.69,0.0,38.33,78,2016-03-05 13:26:48
2354,3158,31.71,0.0,21.0,69,2016-03-05 13:26:48
2355,3159,31.77,0.0,38.33,69,2016-03-05 13:26:49
2356,3160,31.75,0.0,20.82,69,2016-03-05 13:26:49
2357,3161,31.77,0.09,33.25,60,2016-03-05 13:26:49
2358,3162,31.77,0.12,36.75,60,2016-03-05 13:26:50
2359,3163,31.77,0.13,25.02,60,2016-03-05 13:26:50
2360,3164,31.71,0.12,19.77,48,2016-03-05 13:26:50
2361,3165,31.47,0.14,34.47,48,2016-03-05 13:26:51
2362,3166,31.33,0.14,35.35,48,2016-03-05 13:26:51
2363,3167,31.25,0.14,23.8,24,2016-03-05 13:26:51
2364,3168,31.21,0.14,18.02,24,2016-03-05 13:26:52
2365,3169,31.27,0.13,33.95,24,2016-03-05 13:26:52
2366,3170,31.27,0.13,36.92,30,2016-03-05 13:26:52
2367,3171,31.27,0.15,28.17,30,2016-03-05 13:26:53
2368,3172,31.29,0.14,17.67,42,2016-03-05 13:26:53
2369,3173,31.33,0.14,31.15,42,2016-03-05 13:26:53
2370,3174,31.35,0.14,38.15,42,2016-03-05 13:26:54
2371,3175,31.33,0.13,31.32,54,2016-03-05 13:26:54
2372,3176,31.35,0.14,18.2,54,2016-03-05 13:26:54
2373,3177,31.35,0.14,28.35,54,2016-03-05 13:26:55
2374,3178,31.39,0.14,37.8,60,2016-03-05 13:26:55
2375,3179,31.35,0.14,32.55,60,2016-03-05 13:26:56
2376,3180,31.39,0.14,19.07,60,2016-03-05 13:26:56
2377,3181,31.39,0.14,23.98,60,2016-03-05 13:26:56
2378,3182,31.39,0.13,37.45,60,2016-03-05 13:26:57
2379,3183,31.35,0.13,33.25,60,2016-03-05 13:26:57
2380,3184,31.35,0.14,19.25,60,2016-03-05 13:26:57
2381,3185,31.29,0.14,22.23,60,2016-03-05 13:26:58
2382,3186,31.29,0.13,36.58,60,2016-03-05 13:26:58
2383,3187,31.27,0.14,35.7,60,2016-03-05 13:26:58
2384,3188,31.27,0.13,23.1,60,2016-03-05 13:26:59
2385,3189,31.27,0.14,20.65,60,2016-03-05 13:26:59
2386,3190,31.29,0.13,35.7,60,2016-03-05 13:26:59
2387,3191,31.29,0.13,36.58,60,2016-03-05 13:27:00
2388,3192,31.27,0.14,25.73,60,2016-03-05 13:27:00
2389,3193,31.27,0.14,20.13,60,2016-03-05 13:27:00
2390,3194,31.33,0.13,35.88,60,2016-03-05 13:27:01
2391,3195,31.33,0.14,38.85,60,2016-03-05 13:27:01
2392,3196,31.33,0.14,28.17,60,2016-03-05 13:27:01
2393,3197,31.35,0.14,21.0,60,2016-03-05 13:27:02
2394,3198,31.39,0.14,36.05,60,2016-03-05 13:27:02
2395,3199,31.35,0.13,39.9,60,2016-03-05 13:27:02
2396,3200,31.35,0.14,28.7,60,2016-03-05 13:27:03
2397,3201,31.39,0.13,20.3,60,2016-03-05 13:27:03
2398,3202,31.39,0.14,35.7,60,2016-03-05 13:27:03
2399,3203,31.41,0.14,40.25,60,2016-03-05 13:27:04
2400,3204,31.39,0.14,30.8,60,2016-03-05 13:27:04
2401,3205,31.35,0.13,24.67,60,2016-03-05 13:27:04
2402,3206,31.39,0.13,40.42,60,2016-03-05 13:27:05
2403,3207,31.33,0.13,44.8,63,2016-03-05 13:27:05
2404,3208,31.33,0.14,33.77,63,2016-03-05 13:27:06
2405,3209,31.27,0.14,25.73,63,2016-03-05 13:27:06
2406,3210,31.29,0.14,39.02,60,2016-03-05 13:27:06
2407,3211,31.33,0.14,43.4,60,2016-03-05 13:27:07
2408,3212,31.33,0.13,36.4,60,2016-03-05 13:27:07
2409,3213,31.33,0.13,22.75,63,2016-03-05 13:27:07
2410,3214,31.39,0.14,34.13,63,2016-03-05 13:27:08
2411,3215,31.33,0.13,41.83,63,2016-03-05 13:27:08
2412,3216,31.33,0.14,36.22,63,2016-03-05 13:27:08
2413,3217,31.27,0.14,22.4,63,2016-03-05 13:27:09
2414,3218,31.29,0.14,28.17,63,2016-03-05 13:27:09
2415,3219,31.29,0.13,40.25,63,2016-03-05 13:27:09
2416,3220,31.33,0.13,36.05,63,2016-03-05 13:27:10
2417,3221,31.29,0.13,21.17,63,2016-03-05 13:27:10
2418,3222,31.27,0.15,24.5,60,2016-03-05 13:27:10
2419,3223,31.25,0.13,39.02,60,2016-03-05 13:27:11
2420,3224,31.21,0.13,37.27,60,2016-03-05 13:27:11
2421,3225,31.19,0.14,24.67,63,2016-03-05 13:27:11
2422,3226,31.19,0.14,22.4,63,2016-03-05 13:27:12
2423,3227,31.19,0.14,36.05,60,2016-03-05 13:27:12
2424,3228,31.15,0.13,37.97,60,2016-03-05 13:27:12
2425,3229,31.15,0.13,24.5,60,2016-03-05 13:27:13
2426,3230,31.21,0.14,18.38,60,2016-03-05 13:27:13
2427,3231,31.29,0.13,33.08,60,2016-03-05 13:27:13
2428,3232,31.25,0.13,36.58,60,2016-03-05 13:27:14
2429,3233,31.27,0.14,25.2,60,2016-03-05 13:27:14
2430,3234,31.25,0.14,17.85,60,2016-03-05 13:27:15
2431,3235,31.19,0.13,33.25,60,2016-03-05 13:27:15
2432,3236,31.21,0.13,37.1,60,2016-03-05 13:27:15
2433,3237,31.25,0.13,25.2,60,2016-03-05 13:27:16
2434,3238,31.27,0.15,16.45,60,2016-03-05 13:27:16
2435,3239,31.33,0.14,29.23,60,2016-03-05 13:27:16
2436,3240,31.33,0.13,35.7,60,2016-03-05 13:27:17
2437,3241,31.39,0.13,28.0,60,2016-03-05 13:27:17
2438,3242,31.41,0.13,15.22,60,2016-03-05 13:27:17
2439,3243,31.43,0.13,29.57,60,2016-03-05 13:27:18
2440,3244,31.35,0.13,34.83,60,2016-03-05 13:27:18
2441,3245,31.35,0.13,26.6,60,2016-03-05 13:27:18
2442,3246,31.41,0.15,14.52,60,2016-03-05 13:27:19
2443,3247,31.41,0.13,28.7,60,2016-03-05 13:27:19
2444,3248,31.41,0.13,34.47,60,2016-03-05 13:27:19
2445,3249,31.41,0.13,28.35,60,2016-03-05 13:27:20
2446,3250,31.67,0.14,15.57,60,2016-03-05 13:27:20
2447,3251,31.63,0.31,26.77,60,2016-03-05 13:27:20
2448,3252,31.15,16.38,86.63,3,2016-03-05 13:27:26
2449,3253,31.15,3.89,98.7,3,2016-03-05 13:27:26
2450,3254,31.15,1.04,103.0,3,2016-03-05 13:27:26
2451,3255,31.43,0.53,95.9,582,2016-03-05 13:27:27
2452,3256,31.41,0.44,83.3,582,2016-03-05 13:27:27
2453,3257,31.41,0.18,94.15,582,2016-03-05 13:27:27
2454,3258,31.39,0.23,99.4,1122,2016-03-05 13:27:28
2455,3259,31.39,0.07,80.85,1122,2016-03-05 13:27:28
2456,3260,31.29,0.02,96.78,1524,2016-03-05 13:27:28
2457,3261,31.33,0.01,81.38,1524,2016-03-05 13:27:29
2458,3262,31.35,0.0,89.25,1524,2016-03-05 13:27:29
2459,3263,31.41,0.0,84.35,1734,2016-03-05 13:27:29
2460,3264,31.27,0.0,73.15,1734,2016-03-05 13:27:30
2461,3265,31.27,0.0,88.03,1734,2016-03-05 13:27:30
2462,3266,31.27,0.0,67.03,1803,2016-03-05 13:27:30
2463,3267,31.27,0.0,84.53,1803,2016-03-05 13:27:31
2464,3268,31.29,0.0,64.05,1803,2016-03-05 13:27:31
2465,3269,31.33,0.0,79.97,1227,2016-03-05 13:27:31
2466,3270,31.35,0.0,65.97,1227,2016-03-05 13:27:32
2467,3271,31.39,0.0,73.5,1227,2016-03-05 13:27:32
2468,3272,31.39,0.0,68.42,687,2016-03-05 13:27:32
2469,3273,31.39,0.0,66.5,687,2016-03-05 13:27:33
2470,3274,31.35,16.66,54.25,0,2016-03-05 13:27:38
2471,3275,31.33,3.91,72.28,0,2016-03-05 13:27:38
2472,3276,31.33,0.92,52.67,0,2016-03-05 13:27:39
2473,3277,31.33,0.22,68.42,0,2016-03-05 13:27:39
2474,3278,31.33,0.05,55.47,0,2016-03-05 13:27:39
2475,3279,31.33,0.01,62.65,0,2016-03-05 13:27:40
2476,3280,31.35,0.0,57.4,0,2016-03-05 13:27:40
2477,3281,31.33,0.0,55.3,0,2016-03-05 13:27:40
2478,3282,31.33,0.0,58.1,0,2016-03-05 13:27:41
2479,3283,31.35,0.0,46.2,0,2016-03-05 13:27:41
2480,3284,31.33,0.0,57.58,0,2016-03-05 13:27:41
2481,3285,31.35,0.0,39.38,0,2016-03-05 13:27:42
2482,3286,31.35,0.0,56.88,0,2016-03-05 13:27:42
2483,3287,31.41,0.0,36.05,0,2016-03-05 13:27:43
2484,3288,31.35,0.0,54.42,0,2016-03-05 13:27:43
2485,3289,31.39,0.0,34.47,0,2016-03-05 13:27:43
2486,3290,31.39,0.0,51.45,0,2016-03-05 13:27:44
2487,3291,31.39,0.0,36.22,0,2016-03-05 13:27:44
2488,3292,31.41,0.0,46.2,0,2016-03-05 13:27:44
2489,3293,31.39,0.0,38.67,0,2016-03-05 13:27:45
2490,3294,31.35,0.0,42.0,0,2016-03-05 13:27:45
2491,3295,31.39,0.0,41.83,0,2016-03-05 13:27:45
2492,3296,31.39,0.0,34.83,0,2016-03-05 13:27:46
